seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price,default
5,owner,24,59,married,no,fixed,35,105.0,18000.0,0,1800,1965.0,0
13,owner,60,58,married,no,fixed,75,211.0,7500.0,1,800,1214.0,0
0,owner,60,40,married,yes,partime,90,90.0,8000.0,0,1000,1189.0,1
25,owner,12,49,married,no,freelance,60,100.0,5500.0,0,1000,1998.0,0
5,rent,54,27,married,no,fixed,47,118.0,0.0,0,1500,1600.0,1
2,owner,60,44,married,no,fixed,60,88.0,2000.0,0,1450,1452.0,1
5,owner,24,26,married,no,fixed,45,147.0,10000.0,1,450,1522.0,0
5,rent,48,49,other,yes,freelance,45,0.0,0.0,0,1000,2193.0,1
18,owner,60,45,single,yes,fixed,35,197.0,2000.0,0,1500,1578.0,0
1,other,60,24,married,no,partime,35,127.0,3500.0,1,1700,1825.0,1
0,rent,60,25,married,yes,fixed,69,235.0,0.0,0,1400,1650.0,1
12,owner,60,56,married,no,freelance,35,126.0,17000.0,0,1800,2433.6000000000004,0
5,owner,36,43,married,no,freelance,45,0.0,4000.0,0,1800,2300.0,0
2,other,24,30,married,yes,fixed,45,233.0,0.0,0,900,1189.0,0
1,owner,60,47,married,no,fixed,75,78.0,4000.0,0,1500,1711.0,0
2,owner,48,30,single,no,fixed,35,106.0,4000.0,0,660,1060.0,0
14,owner,60,28,married,no,fixed,45,178.0,4000.0,1,600,700.0,0
8,owner,60,64,married,no,freelance,60,111.0,3000.0,0,1800,2433.6000000000004,1
2,owner,60,29,married,yes,partime,35,71.0,6000.0,0,700,2433.6000000000004,1
0,parents,60,26,other,no,others,35,120.0,0.0,0,950,1735.0,1
1,parents,48,24,single,no,fixed,35,53.0,0.0,0,1200,1215.0,0
18,owner,36,43,married,no,fixed,90,116.0,4000.0,0,400,985.0,0
30,owner,12,52,single,no,fixed,35,237.0,5000.0,1,800,1800.0,0
3,rent,48,34,married,no,fixed,77,165.0,5000.0,0,1287,1693.0,0
3,parents,24,25,single,yes,fixed,35,128.0,0.0,0,350,1397.0,0
25,owner,18,40,married,no,freelance,75,0.0,5000.0,1,375,600.0,0
1,owner,60,61,single,no,others,35,216.0,8000.0,0,1200,1236.0,0
16,owner,60,51,married,no,fixed,60,155.0,4000.0,0,900,925.0,0
10,owner,60,37,single,yes,others,35,0.0,18000.0,0,1250,1418.0,0
0,parents,24,41,married,no,fixed,60,105.0,3500.0,0,450,600.0,0
0,parents,60,27,married,no,partime,45,82.0,0.0,0,1400,1520.0,1
8,owner,36,52,married,no,fixed,60,280.0,18000.0,0,750,2095.0,0
13,owner,60,31,married,no,fixed,45,180.0,7500.0,1,1200,1491.0,0
6,owner,60,28,married,no,freelance,60,125.0,0.0,0,800,1700.0,0
13,rent,36,44,married,yes,freelance,84,85.0,0.0,0,1150,1325.0,1
13,owner,24,41,married,no,fixed,60,167.0,6000.0,1,400,850.0,0
0,parents,60,18,single,no,partime,35,45.0,0.0,0,900,1001.0,1
3,owner,60,43,married,no,freelance,45,174.0,9000.0,1,1800,2374.0,0
2,owner,60,25,single,no,partime,35,95.0,4500.0,1,1080,1296.0,1
20,owner,6,48,married,yes,freelance,35,0.0,14000.0,0,500,1351.0,0
25,owner,60,50,married,yes,freelance,75,280.0,10000.0,0,1350,1417.0,0
1,rent,60,21,single,no,fixed,46,110.0,0.0,0,1450,1517.0,0
19,owner,60,35,married,no,fixed,45,163.0,8000.0,1,1100,1269.0,0
3,owner,30,37,married,no,fixed,75,80.0,4000.0,0,650,1270.0,0
16,owner,60,30,married,no,fixed,35,110.0,5000.0,1,1000,1000.0,0
0,owner,60,25,married,no,partime,35,90.0,1500.0,1,900,990.0,0
1,owner,60,55,married,no,others,35,83.0,13000.0,0,900,925.0,0
11,owner,60,27,married,no,fixed,45,190.0,3000.0,0,1200,1537.0,0
6,parents,60,26,single,no,fixed,35,92.0,0.0,0,600,1300.0,1
2,owner,48,50,married,no,partime,35,80.0,4000.0,0,800,1330.0,1
16,parents,36,45,single,no,fixed,35,76.0,0.0,0,500,1210.0,0
4,rent,60,26,married,no,fixed,54,187.0,0.0,0,1500,1520.0,0
2,other,60,53,married,no,partime,75,170.0,3000.0,1,1800,2180.0,1
31,owner,24,58,married,no,fixed,35,160.0,3000.0,0,700,700.0,0
0,owner,18,44,married,no,freelance,60,109.0,3000.0,0,350,600.0,0
2,other,60,28,married,no,fixed,35,165.0,3000.0,0,500,1650.0,1
16,rent,24,40,married,no,freelance,65,50.0,10000.0,1,1400,1636.0,1
25,rent,36,50,married,yes,freelance,64,36.0,0.0,0,625,650.0,1
1,parents,36,21,single,no,partime,35,92.0,2000.0,0,700,1162.0,0
7,other,60,35,married,yes,fixed,45,120.0,0.0,0,1400,1715.0,1
7,other,48,34,married,no,freelance,45,37.0,0.0,0,800,941.0,0
40,other,60,61,married,yes,fixed,60,242.0,0.0,0,1000,1100.0,0
4,owner,60,55,other,no,others,35,120.0,3000.0,0,1200,1318.0,0
10,owner,48,36,married,yes,freelance,75,214.0,10000.0,0,1143,1143.0,0
16,rent,48,37,married,yes,fixed,68,234.0,0.0,0,1000,1606.0,1
2,owner,36,34,married,no,fixed,60,125.0,18000.0,1,1500,2433.6000000000004,0
14,other,48,36,married,no,fixed,35,251.0,0.0,0,1000,1550.0,0
3,owner,18,40,married,no,fixed,45,140.0,4000.0,0,400,1772.0,0
13,owner,24,47,married,yes,fixed,75,280.0,12000.0,0,1000,1340.0,0
18,owner,24,61,married,no,freelance,45,119.0,8000.0,0,1100,1340.0,0
19,owner,48,37,married,no,fixed,60,158.0,7000.0,1,1000,1156.0,0
15,owner,60,50,married,no,fixed,35,91.0,3000.0,0,1150,1200.0,0
1,parents,60,22,married,no,partime,35,195.0,18000.0,0,1550,1550.0,0
2,owner,60,29,married,yes,fixed,35,160.0,3000.0,0,900,1310.0,0
2,owner,60,26,single,yes,fixed,35,110.0,7000.0,0,535,1710.0,1
30,owner,60,53,married,no,freelance,35,201.0,18000.0,0,1360,1450.0,0
20,owner,24,51,married,no,fixed,75,130.0,10000.0,0,500,1238.0,0
7,owner,48,29,married,no,fixed,35,68.0,3500.0,0,500,1700.0,0
23,other,36,56,other,no,freelance,35,157.0,0.0,0,1800,2320.0,0
2,parents,48,25,single,yes,fixed,35,233.0,0.0,0,1000,1090.0,0
5,parents,24,26,single,yes,fixed,35,104.0,0.0,0,1000,1314.0,1
18,owner,60,34,married,no,fixed,35,168.0,12000.0,0,800,1103.0,0
3,parents,48,48,married,no,fixed,35,120.0,0.0,0,1300,1470.0,0
1,owner,60,22,married,yes,fixed,45,230.0,2000.0,1,800,1588.0,0
1,owner,60,55,married,yes,others,45,136.0,18000.0,0,1400,1424.0,1
28,owner,60,52,married,no,fixed,35,185.0,4000.0,1,900,1428.0,0
7,owner,60,47,married,no,fixed,75,155.0,3000.0,1,675,975.0,0
9,rent,60,25,married,no,fixed,50,145.0,0.0,0,1100,1250.0,0
1,rent,60,28,married,no,fixed,62,169.0,0.0,0,1200,2068.0,0
0,rent,48,52,single,yes,fixed,49,135.0,0.0,0,1000,1200.0,1
8,other,60,49,married,no,fixed,45,120.0,3000.0,0,900,985.0,0
10,owner,30,37,married,no,fixed,60,200.0,7000.0,0,750,1923.0,0
7,parents,36,31,other,no,fixed,35,197.0,0.0,0,1200,1200.0,1
5,owner,48,48,married,no,fixed,60,130.0,5000.0,0,650,795.0,0
7,owner,36,25,single,no,fixed,35,55.0,9000.0,0,1000,1215.0,0
2,parents,48,29,single,no,fixed,35,111.0,0.0,0,1000,1854.0,0
3,other,48,28,married,no,fixed,60,136.0,3500.0,1,1000,1200.0,1
45,owner,30,64,married,no,freelance,45,157.0,18000.0,0,1000,1588.0,0
10,owner,60,49,other,no,fixed,35,160.0,3000.0,0,1650,1659.0,1
0,parents,36,22,single,no,partime,35,81.0,2500.0,0,400,775.0,0
16,owner,60,31,married,no,fixed,60,160.0,12000.0,0,1800,1862.0,0
10,owner,24,52,married,no,fixed,60,81.0,5000.0,0,350,1003.0,0
17,owner,24,51,married,no,freelance,35,0.0,5000.0,0,800,1630.0,0
25,owner,60,50,married,no,fixed,75,85.0,8000.0,0,1500,2075.0,0
15,owner,48,40,single,no,fixed,35,95.0,7000.0,1,800,1086.0,0
27,owner,12,45,married,no,fixed,60,142.0,5000.0,0,400,985.0,0
6,owner,60,63,other,no,others,35,54.0,13000.0,0,1000,1063.0,0
1,other,24,20,single,no,partime,45,48.0,3000.0,0,700,980.0,0
14,owner,36,37,married,yes,fixed,75,120.0,13000.0,1,1250,1350.0,1
6,owner,48,53,married,no,freelance,60,178.0,15000.0,0,800,1371.0,0
8,other,60,28,other,yes,fixed,35,102.0,0.0,0,1100,1421.0,1
5,owner,36,59,married,no,freelance,35,0.0,3000.0,0,700,1100.0,1
8,parents,48,24,single,no,fixed,35,96.0,0.0,0,1000,1540.0,0
2,parents,60,26,single,no,freelance,35,8.0,0.0,0,900,984.0,0
33,rent,60,53,married,no,fixed,46,106.0,0.0,0,850,1371.0,1
13,owner,36,40,married,no,fixed,45,193.0,3000.0,0,700,1000.0,0
2,owner,36,22,single,no,freelance,35,0.0,11000.0,0,375,600.0,1
5,parents,60,23,single,no,fixed,35,120.0,0.0,0,1300,2100.0,0
11,owner,60,42,married,no,fixed,60,80.0,3600.0,0,1200,1322.0,1
8,owner,60,31,married,no,fixed,35,98.0,5000.0,1,1400,1720.0,0
0,parents,60,24,single,yes,fixed,35,241.0,0.0,0,1100,1600.0,0
2,parents,60,48,married,yes,fixed,45,106.0,1500.0,0,1000,1253.0,0
8,owner,24,25,married,no,fixed,35,160.0,3000.0,0,800,1092.0,0
3,rent,48,28,single,no,fixed,51,160.0,0.0,0,550,1440.0,0
6,rent,60,47,married,yes,freelance,45,0.0,3000.0,0,1000,1000.0,1
14,owner,36,40,married,no,fixed,45,80.0,3000.0,0,900,1263.0,0
30,owner,48,66,married,no,freelance,35,178.0,7000.0,0,1000,1108.0,0
0,rent,36,55,married,yes,fixed,90,193.0,0.0,0,600,1100.0,1
2,parents,60,22,single,no,fixed,35,60.0,0.0,0,1175,1175.0,1
1,rent,48,29,other,no,others,43,80.0,0.0,0,1250,1500.0,1
13,other,60,37,married,no,fixed,60,103.0,3000.0,0,1300,1966.0,0
20,owner,60,51,married,no,fixed,45,107.0,2000.0,0,1000,1536.0,0
4,rent,36,60,other,no,fixed,46,111.0,0.0,0,500,750.0,0
1,owner,60,60,married,no,others,45,200.0,7000.0,0,1000,1179.0,0
8,owner,48,34,married,no,freelance,45,0.0,8000.0,1,600,1699.0,0
0,owner,60,58,single,no,others,35,19.0,3000.0,0,700,1332.0,1
0,other,48,32,single,no,partime,35,182.0,0.0,0,800,907.0,1
25,owner,36,46,married,no,fixed,90,145.0,12000.0,0,1100,2400.0,0
4,rent,60,23,single,yes,fixed,45,97.0,0.0,0,1250,1635.0,1
8,other,30,40,married,no,fixed,45,148.0,0.0,0,850,1370.0,0
21,owner,36,44,married,no,fixed,75,170.0,4000.0,0,1200,1650.0,0
10,owner,48,50,other,no,freelance,35,0.0,18000.0,0,1800,2038.0,1
1,rent,36,47,married,yes,freelance,90,0.0,0.0,0,500,600.0,1
5,rent,36,33,married,no,partime,52,73.0,0.0,0,400,750.0,0
2,other,60,45,married,yes,partime,60,90.0,0.0,0,1000,1457.0,1
12,owner,60,39,single,yes,fixed,35,125.0,4000.0,0,1000,1516.0,0
2,parents,60,22,single,no,freelance,35,115.0,0.0,0,1250,1263.0,0
8,owner,60,29,married,no,fixed,45,192.0,6000.0,1,1300,1595.0,0
3,owner,60,32,single,no,fixed,35,84.0,5000.0,1,600,999.0,0
2,parents,60,25,married,no,freelance,35,150.0,2000.0,0,1000,1302.0,0
2,rent,36,31,married,no,freelance,46,111.0,0.0,0,1000,1800.0,0
0,rent,48,25,married,yes,partime,49,139.0,0.0,0,1450,1701.0,1
7,rent,60,33,married,no,fixed,84,240.0,0.0,0,1000,1928.0,0
2,parents,36,21,single,no,fixed,35,50.0,0.0,0,500,900.0,1
0,parents,48,26,married,no,partime,45,76.0,0.0,0,700,2300.0,1
1,owner,48,48,married,no,freelance,45,188.0,14000.0,0,900,1082.0,0
30,rent,36,53,married,no,partime,70,95.0,0.0,0,800,800.0,0
3,owner,48,63,married,no,others,35,145.0,4000.0,0,350,969.0,0
3,rent,60,36,married,no,partime,42,72.0,0.0,0,850,1263.0,0
0,parents,36,20,single,no,partime,35,120.0,0.0,0,1100,1100.0,0
4,parents,48,23,single,no,fixed,35,85.0,0.0,0,1200,1350.0,0
10,other,36,47,married,yes,fixed,45,60.0,5000.0,0,350,1343.0,0
8,owner,12,32,married,yes,fixed,45,211.0,4500.0,0,800,2014.0,0
0,owner,48,54,other,no,partime,35,67.0,5000.0,0,760,860.0,1
3,owner,60,28,married,no,partime,35,143.0,5500.0,1,1150,1292.0,0
1,rent,48,30,single,no,freelance,35,0.0,0.0,0,1300,1500.0,1
15,owner,24,47,married,yes,freelance,45,120.0,5000.0,0,350,600.0,1
1,owner,60,42,married,no,fixed,60,76.0,5000.0,0,1000,1299.0,0
8,owner,60,30,married,no,fixed,60,106.0,7000.0,1,700,999.0,0
20,owner,36,51,married,no,fixed,45,90.0,3500.0,0,675,775.0,0
11,other,60,39,married,no,fixed,60,120.0,3000.0,1,1450,1499.0,1
2,parents,60,35,married,no,partime,45,85.0,0.0,0,1000,1542.0,1
1,parents,60,22,married,yes,partime,45,183.0,0.0,0,1600,1739.0,1
7,owner,60,25,married,no,fixed,35,75.0,3000.0,0,1350,1674.0,1
0,owner,60,50,single,no,fixed,35,120.0,0.0,0,1400,1430.0,0
22,owner,48,39,single,no,fixed,35,83.0,2500.0,0,650,1265.0,0
1,owner,48,41,married,no,freelance,60,102.0,4000.0,0,1000,1090.0,0
1,rent,36,37,married,yes,fixed,90,71.0,0.0,0,1300,1700.0,1
1,parents,60,45,married,yes,fixed,60,92.0,6000.0,0,1220,1466.0,0
18,rent,60,53,married,no,fixed,71,107.0,4000.0,0,1300,1450.0,0
5,rent,36,52,married,yes,freelance,35,0.0,0.0,0,850,950.0,0
8,parents,12,27,single,no,freelance,35,150.0,3000.0,0,350,600.0,0
0,rent,60,21,single,no,fixed,47,120.0,0.0,0,1400,1550.0,0
7,other,48,30,married,no,partime,60,112.0,1500.0,0,900,1165.0,1
3,owner,36,42,married,no,fixed,60,60.0,6000.0,0,1200,1500.0,0
0,rent,36,34,single,no,partime,43,78.0,0.0,0,1200,1550.0,0
6,owner,36,36,married,no,fixed,60,73.0,3500.0,0,475,675.0,0
7,rent,60,34,married,no,fixed,48,130.0,0.0,0,1150,1549.0,0
14,owner,18,29,married,no,fixed,35,165.0,6000.0,1,600,1370.0,0
4,owner,60,39,married,no,freelance,45,0.0,7500.0,0,1300,1508.0,0
1,parents,60,33,married,yes,freelance,45,0.0,0.0,0,1000,1471.0,1
0,rent,60,33,married,no,partime,77,166.0,0.0,0,850,984.0,1
21,parents,60,39,married,yes,fixed,60,210.0,5000.0,0,1500,1787.0,0
12,owner,60,40,married,yes,fixed,45,110.0,11500.0,1,800,1594.0,0
0,owner,60,38,married,no,fixed,45,87.0,10000.0,1,900,1000.0,1
10,owner,60,40,married,no,fixed,60,194.0,7000.0,0,1600,2171.0,0
10,owner,36,37,other,yes,fixed,60,150.0,18000.0,1,1000,1400.0,1
45,owner,12,60,married,no,freelance,35,52.0,18000.0,0,550,1240.0,0
0,owner,60,32,married,yes,fixed,35,75.0,4500.0,1,900,1084.0,1
0,owner,60,37,married,no,freelance,90,0.0,8000.0,1,1550,1557.0,1
2,owner,60,32,married,no,fixed,60,182.0,3000.0,1,1300,1662.0,1
22,parents,24,51,married,no,fixed,45,201.0,0.0,0,800,1385.0,0
0,owner,60,30,married,no,fixed,45,180.0,5000.0,0,1600,1924.0,0
0,parents,36,24,single,no,partime,35,100.0,0.0,0,1000,2000.0,1
30,rent,60,55,married,no,fixed,57,115.0,10000.0,0,900,1000.0,0
13,other,42,46,married,no,fixed,60,75.0,3000.0,1,1200,1569.0,0
3,owner,60,28,married,no,fixed,45,210.0,5000.0,1,1100,1516.0,1
2,parents,24,24,single,no,fixed,35,110.0,0.0,0,1000,1589.0,0
5,owner,30,53,single,no,freelance,35,280.0,18000.0,0,1500,2150.0,0
8,rent,60,30,married,no,fixed,85,103.0,0.0,0,1090,1090.0,1
2,parents,48,20,single,no,fixed,90,130.0,2500.0,0,1750,1998.0,1
15,owner,60,53,other,no,fixed,35,95.0,16500.0,0,1600,1955.0,1
15,owner,60,37,married,no,fixed,75,200.0,9000.0,1,1400,1699.0,1
9,owner,36,31,married,no,fixed,35,161.0,14000.0,0,1200,1705.0,0
0,parents,48,26,single,yes,freelance,35,101.0,0.0,0,1500,1703.0,1
2,owner,48,41,married,no,fixed,75,120.0,7500.0,1,900,1411.0,0
14,rent,48,32,married,no,fixed,72,115.0,0.0,0,350,600.0,0
15,owner,60,35,single,yes,fixed,35,150.0,5000.0,1,1300,1332.0,0
0,parents,36,37,married,yes,fixed,45,230.0,7000.0,0,1800,2433.6000000000004,0
13,owner,48,27,married,no,fixed,45,118.0,10000.0,1,1100,1397.0,0
1,other,60,41,married,yes,partime,45,93.0,3000.0,0,1800,2230.0,1
9,owner,48,49,married,no,fixed,60,149.0,12000.0,0,700,1975.0,0
16,owner,60,30,married,no,fixed,35,95.0,2000.0,0,1300,1700.0,0
1,owner,24,34,married,yes,freelance,60,250.0,3000.0,0,1100,1281.0,1
3,rent,60,30,married,no,freelance,45,0.0,0.0,0,1150,1395.0,1
12,owner,36,50,married,no,fixed,75,190.0,5000.0,0,1070,1500.0,0
0,parents,48,23,single,no,fixed,35,56.0,0.0,0,350,1202.0,0
0,parents,48,21,single,no,partime,35,70.0,0.0,0,1200,1600.0,1
6,rent,36,36,married,yes,fixed,56,208.0,0.0,0,600,1432.0,0
22,rent,60,48,married,no,fixed,66,210.0,0.0,0,1200,1233.0,0
10,other,36,45,married,yes,fixed,45,102.0,0.0,0,535,600.0,1
10,rent,36,35,single,no,freelance,40,50.0,3000.0,0,500,1050.0,1
10,owner,12,56,other,no,others,35,214.0,18000.0,0,1150,1300.0,0
3,parents,60,27,married,no,fixed,45,140.0,5000.0,0,1400,1721.0,0
6,other,36,35,married,no,freelance,35,23.0,3000.0,0,350,600.0,1
14,owner,60,31,married,no,fixed,60,110.0,5500.0,1,1000,1314.0,0
1,rent,60,26,married,no,partime,48,127.0,0.0,0,1250,1655.0,1
1,parents,24,21,single,no,fixed,35,60.0,0.0,0,350,600.0,0
3,parents,60,29,single,no,freelance,35,0.0,0.0,0,1500,2433.6000000000004,1
26,owner,36,46,married,no,fixed,45,184.0,5000.0,0,1000,1535.0,0
2,owner,60,60,married,no,fixed,35,87.0,2500.0,0,1000,1150.0,0
32,rent,60,47,other,yes,fixed,47,120.0,3000.0,0,1400,1995.0,0
7,owner,60,60,married,no,fixed,45,145.0,5000.0,0,1350,1363.0,0
11,owner,60,58,married,no,fixed,35,81.0,11000.0,0,1400,1550.0,1
15,other,60,50,married,no,fixed,35,92.0,6000.0,0,900,982.0,0
2,rent,36,27,single,no,fixed,70,97.0,0.0,0,500,985.0,0
22,owner,36,48,married,no,fixed,45,150.0,5000.0,0,650,750.0,0
2,rent,36,27,married,no,fixed,45,102.0,0.0,0,600,650.0,0
23,owner,60,57,married,no,fixed,35,99.0,2500.0,0,900,1077.0,1
1,rent,36,24,married,no,partime,41,56.0,0.0,0,500,600.0,1
33,other,36,56,married,no,fixed,35,80.0,3500.0,0,800,981.0,0
3,parents,60,20,single,no,fixed,35,94.0,0.0,0,1300,1365.0,1
0,parents,60,23,single,no,partime,35,205.0,0.0,0,1100,1258.0,0
26,rent,60,40,married,no,fixed,47,118.0,0.0,0,1260,1450.0,0
12,other,60,34,married,no,fixed,60,113.0,1500.0,0,1050,1087.0,1
14,other,36,45,other,yes,fixed,35,120.0,2500.0,0,1150,1350.0,1
8,owner,60,41,married,no,fixed,60,70.0,5000.0,0,900,1300.0,0
2,other,48,29,single,no,fixed,35,105.0,0.0,0,1600,2074.0,1
2,other,60,26,single,yes,partime,35,55.0,0.0,0,1500,1543.0,1
3,rent,60,31,married,no,freelance,70,102.0,0.0,0,1100,1305.0,0
6,parents,36,23,single,no,fixed,35,79.0,6000.0,0,550,652.0,0
2,other,60,30,married,no,fixed,60,152.0,3500.0,1,800,865.0,0
9,rent,60,32,married,no,fixed,71,105.0,0.0,0,700,1800.0,0
25,other,48,50,other,yes,fixed,35,89.0,0.0,0,800,2300.0,1
5,other,60,37,married,no,partime,60,95.0,2000.0,0,1065,1165.0,1
2,rent,60,29,married,yes,fixed,69,91.0,0.0,0,1000,1268.0,0
20,owner,60,56,married,no,fixed,35,96.0,5000.0,0,950,1092.0,0
2,rent,36,19,single,no,fixed,48,128.0,0.0,0,1400,1650.0,0
1,rent,60,28,single,yes,fixed,47,120.0,0.0,0,1400,1690.0,1
2,parents,30,28,single,no,partime,35,70.0,0.0,0,550,875.0,1
18,other,60,42,married,no,fixed,90,162.0,2500.0,1,1550,1615.0,0
30,other,60,55,married,no,freelance,45,81.0,18000.0,0,900,1560.0,0
36,owner,60,51,married,no,fixed,35,205.0,4000.0,0,950,1017.0,0
20,parents,36,45,married,no,freelance,60,71.0,5000.0,0,1000,1390.0,0
3,owner,48,28,married,no,fixed,35,177.0,4000.0,1,1150,1638.0,0
2,owner,36,42,married,no,fixed,45,92.0,800.0,0,1200,2274.0,0
0,rent,36,41,married,no,freelance,35,0.0,0.0,0,800,1250.0,1
0,parents,36,28,single,no,partime,35,67.0,3500.0,0,1500,1539.0,1
1,owner,36,36,married,no,fixed,35,100.0,7000.0,0,1800,2433.6000000000004,0
1,parents,60,35,single,no,fixed,35,75.0,0.0,0,1340,1350.0,1
30,owner,60,55,married,no,freelance,35,100.0,18000.0,0,1175,1574.0,0
1,owner,12,22,married,no,fixed,35,117.0,4000.0,0,350,600.0,0
2,other,48,24,married,no,fixed,35,63.0,4000.0,0,700,985.0,0
4,other,60,25,married,no,fixed,35,146.0,0.0,0,800,1400.0,0
3,parents,48,26,single,no,fixed,35,200.0,0.0,0,1400,1500.0,0
10,owner,60,35,other,no,fixed,35,280.0,5000.0,1,1350,1369.0,0
4,owner,60,40,married,yes,fixed,60,231.0,7000.0,1,1100,1291.0,1
1,rent,60,34,married,no,fixed,58,130.0,0.0,0,1000,1101.0,0
12,owner,24,38,married,no,fixed,60,114.0,4000.0,1,400,1169.0,0
2,owner,12,30,married,no,fixed,35,110.0,15000.0,0,700,1355.0,0
1,owner,48,41,married,no,fixed,60,72.0,7000.0,0,700,985.0,0
0,rent,36,38,other,no,fixed,48,125.0,0.0,0,500,600.0,1
5,rent,48,33,married,yes,freelance,60,0.0,0.0,0,1800,2433.6000000000004,1
1,rent,60,32,married,no,partime,75,154.0,0.0,0,1500,1517.0,0
15,owner,60,29,married,yes,fixed,60,100.0,12000.0,0,500,2038.0,0
22,rent,60,38,married,no,fixed,70,100.0,0.0,0,500,982.0,0
0,parents,60,25,single,no,partime,35,82.0,0.0,0,700,1715.0,1
10,owner,12,42,married,yes,freelance,35,105.0,4000.0,0,380,913.0,0
19,owner,48,52,married,no,fixed,60,68.0,6000.0,0,850,1393.0,0
8,owner,24,40,married,no,freelance,45,107.0,3500.0,0,400,600.0,0
12,owner,36,55,married,no,fixed,45,104.0,5000.0,0,350,600.0,0
1,other,36,46,married,yes,fixed,35,150.0,0.0,0,1800,2433.6000000000004,1
15,owner,60,58,married,no,partime,35,100.0,12000.0,0,1300,1380.0,0
25,other,36,48,married,yes,freelance,60,82.0,18000.0,0,1200,1588.0,0
40,owner,60,54,married,yes,fixed,45,220.0,13500.0,0,1543,1668.0,0
25,owner,60,53,married,yes,fixed,35,116.0,3000.0,1,1450,1524.0,0
24,owner,36,61,married,no,fixed,35,230.0,10000.0,0,600,1350.0,0
3,owner,48,21,single,no,fixed,35,280.0,6000.0,0,1800,2433.6000000000004,1
5,rent,36,32,married,no,fixed,61,159.0,0.0,0,800,890.0,0
3,parents,48,24,married,yes,fixed,45,58.0,0.0,0,1000,1650.0,1
4,rent,60,25,married,no,fixed,51,163.0,0.0,0,1000,1197.0,0
8,parents,60,38,married,no,freelance,60,0.0,0.0,0,1300,1480.0,1
5,owner,36,34,married,no,fixed,45,137.0,18000.0,0,1800,2433.6000000000004,0
3,other,48,39,married,no,freelance,60,50.0,5000.0,0,900,1177.0,0
12,owner,60,45,married,no,fixed,75,131.0,5000.0,0,1150,1452.0,0
12,owner,36,43,married,no,fixed,45,70.0,5000.0,0,700,1487.0,0
3,other,60,36,married,no,freelance,60,0.0,3000.0,1,1600,1689.0,1
2,rent,48,34,other,yes,fixed,44,90.0,7000.0,0,600,1063.0,0
12,other,48,51,married,no,fixed,45,110.0,3000.0,1,1100,1300.0,0
20,owner,6,40,married,no,freelance,60,280.0,18000.0,0,600,1904.0,0
18,owner,36,38,married,no,fixed,60,104.0,6000.0,0,750,1367.0,0
3,parents,36,29,single,yes,fixed,35,108.0,0.0,0,1000,1245.0,0
5,owner,60,49,married,yes,fixed,75,148.0,3000.0,1,1500,1657.0,1
3,owner,48,33,married,no,fixed,45,208.0,10000.0,1,900,1232.0,0
0,other,36,21,single,no,partime,35,48.0,0.0,0,400,650.0,1
23,owner,36,45,married,no,fixed,45,230.0,7500.0,0,1350,1520.0,0
12,other,36,33,married,no,fixed,45,267.0,0.0,0,1000,1696.0,0
2,parents,48,22,single,yes,fixed,35,187.0,15000.0,0,1100,1170.0,0
20,owner,48,52,married,yes,fixed,60,170.0,9000.0,0,1800,2320.0,0
7,owner,60,28,married,no,fixed,45,88.0,18000.0,0,1800,2433.6000000000004,0
0,parents,36,31,single,no,partime,35,71.0,0.0,0,1000,1454.0,1
3,owner,48,26,married,no,fixed,35,92.0,5000.0,0,600,1550.0,0
0,owner,60,34,married,yes,others,45,95.0,10000.0,1,1350,1766.0,1
2,rent,48,20,single,no,fixed,48,125.0,0.0,0,1150,1234.0,1
6,rent,36,36,married,yes,fixed,74,138.0,0.0,0,1350,1750.0,1
3,owner,60,35,married,yes,fixed,60,143.0,7000.0,0,1800,2433.6000000000004,1
16,owner,60,31,married,no,fixed,35,218.0,14000.0,1,350,1373.0,0
14,owner,60,32,married,yes,fixed,45,120.0,5000.0,0,400,965.0,0
6,parents,36,33,single,no,fixed,35,120.0,0.0,0,425,600.0,0
13,owner,60,32,other,no,fixed,60,130.0,8000.0,1,1400,1508.0,0
25,other,60,49,married,no,fixed,35,165.0,5000.0,0,1720,2084.0,0
2,owner,36,24,married,no,freelance,45,0.0,4000.0,1,700,1780.0,0
25,owner,60,41,married,yes,fixed,45,114.0,5500.0,1,1600,1665.0,0
2,parents,60,25,single,no,fixed,35,84.0,0.0,0,1150,1705.0,0
1,other,60,24,single,no,fixed,35,174.0,7000.0,1,950,1468.0,0
12,rent,36,36,married,yes,fixed,74,140.0,0.0,0,1400,1725.0,1
10,owner,6,52,married,no,freelance,35,142.0,18000.0,0,350,1064.0,0
3,rent,60,24,married,no,fixed,54,90.0,0.0,0,1442,1597.0,1
9,other,60,25,married,no,fixed,35,75.0,0.0,0,700,1381.0,0
1,rent,60,26,single,no,partime,42,74.0,0.0,0,750,778.0,0
2,rent,60,41,married,yes,fixed,57,124.0,0.0,0,1200,1496.0,1
1,rent,36,22,single,no,fixed,46,110.0,0.0,0,900,950.0,1
16,owner,48,55,married,no,fixed,45,120.0,2500.0,0,650,1551.0,0
6,owner,60,52,married,no,fixed,60,205.0,7000.0,1,1000,1151.0,0
40,owner,36,58,married,no,freelance,45,0.0,18000.0,0,1500,2433.6000000000004,0
0,parents,48,21,single,yes,fixed,35,140.0,0.0,0,1350,1566.0,0
3,parents,36,21,single,no,freelance,45,38.0,3000.0,0,500,620.0,0
